,id,created_at,text,u_id,u_name,u_created_at,u_description,u_followers_count,type,c_country,u_screen_name,u_friends_count,location.lon,location.lat,geometry,index_right,name,base_year,name_eng,code
5662549,646317141940174848,1442928989000.0,맛있네 맛있어 ㅎㅎ 쌀국수 맛집 맞습니다! @ 연남동 리틀파파 https://t.co/tTNPnPvd4d,2698463462,박지은,1406905232000.0,꿈꾸는 guitarist..,38,llp,KOR,artist37,200,126.919905,37.561849,POINT (126.919905 37.561849),214.0,연남동,2018,Yeonnam-dong,1114071
5662723,647334434253832192,1443171530000.0,"#트루키친하우스 
인테리어 공사중

#연남동224-26.6F
#연남동맛집 
#연남동카페 
#연남동가로수길 @ 연남동 https://t.co/tQL5sGxJ5D",2456986350,True kim,1398106202000.0,트루 키친 하우스. 캠핑. CEO. PD. 이벤트. 축제.,553,llp,KOR,campinglink,1513,126.926899,37.562290000000004,POINT (126.926899 37.56229),214.0,연남동,2018,Yeonnam-dong,1114071
5664750,645898445476220928,1442829164000.0,"#먹스타그램 #먹방 

어제 홍대 #몸짱쭈꾸미 #고르곤졸라 피자

#홍대맛집 #맛있다그램 
#푸드파이터 #foodfighter #pizza #gorgonzola #honey @ 홍대… https://t.co/xhKxLy4pcG",292078642,마룬5내한 또 가고픈 미혀뉘✌️,1304389035000.0,"이승기 팬클럽 아이렌 3기, 4기,5기,6기 / MAROON 5 fanclub S.I.N. (since Apr 2,2015) / 공식 BOICE / EpikHigh ♥/ 콘서트, 뮤지컬, 연극,영화,드라마 보기를 좋아하는 20대임돠!",395,llp,KOR,Airenme1112,419,126.925367,37.556739,POINT (126.925367 37.556739),210.0,서교동,2018,Seogyo-dong,1114066
5667004,641036379477164032,1441669957000.0,"돌문어찜 식기 셋팅.
어떤가요? 
2015년 10월. 특별하고 특이한 장소를 만나실것입니다. 기대해주세요~^^ #연남동맛집… https://t.co/Xf0pvlnVc4",2456986350,True kim,1398106202000.0,트루 키친 하우스. 캠핑. CEO. PD. 이벤트. 축제.,552,llp,KOR,campinglink,1515,126.926899,37.56231,POINT (126.926899 37.56231),214.0,연남동,2018,Yeonnam-dong,1114071
5667762,642746818896523264,1442077757000.0,안주 하나하나 다 고퀄리티😍😍😍 안주빨 친구덕분에 다양한 요리경험😀 맛집 답게 손님이 너무 많지만 친절해서 좋음😍 서버들 다 꽃미남😘 #홍대 #홍대맛집 #홍대술집… https://t.co/PmTd4mfFui,134702892,셈,1271657191000.0,예술가를 꿈꾸는 게으른 디자이너,7036,llp,KOR,leesemi,7031,126.92038000000001,37.549759,POINT (126.92038 37.549759),210.0,서교동,2018,Seogyo-dong,1114066
5670285,644862378870468608,1442582146000.0,"오늘 저녁

#까사노아 #casadinoa #이태리가정식 #연남동맛집 #메리브라운 #marybrown #맛스타램 #먹스타그램 #킨포크 #슬로라이프 #라이프스타일 #편집샵… https://t.co/xM0tVLcgqX",607827267,배상식(실시간 맞팔),1339640867000.0,"보통 남편 
modern natural life style",2155,llp,KOR,iambss77,2341,126.926899,37.562290000000004,POINT (126.926899 37.56229),214.0,연남동,2018,Yeonnam-dong,1114071
5671157,643825697128087552,1442334982000.0,테일우동 @규자카야모토 #연남동 #소꼬리 #우동 #연남동맛집 #혼자노는거아님 (@ Gyuzakaya MOTTO / 규자카야 모토 in 서울특별시) https://t.co/rXI28P0BCW http://t.co/q8yaCSC5Pe,164438078,'Billy' 한동훈,1278626321000.0,Donkey Taco 주인장 / Early Adopter / IT Specialist / INFINITI G37S / Speed Driving / 酒당 / May the force be with you,11072,llp,KOR,CaBoom911,12109,126.926275,37.563994,POINT (126.926275 37.563994),214.0,연남동,2018,Yeonnam-dong,1114071
5671430,643366690760335360,1442225546000.0,#이치류#양갈비#징기스칸#한라산#홍대맛집#합정맛집##찾기어려워#골목골목 곧 논현에 2호점 오픈하신다는 #먹스타그램#맛스타그램#술그램 @ 이치류 https://t.co/tL0wQH6WJg,161196629,HEEJOON KIM,1277880052000.0,,2,llp,KOR,threemabak,3,126.919097,37.550589,POINT (126.919097 37.550589),210.0,서교동,2018,Seogyo-dong,1114066
5672685,643025793287909376,1442144270000.0,맛집2탄!!!!!! 분위기굿👍🏻 멕시칸 타코- (@ Grill5taco in 서울특별시) https://t.co/MUdjaaeY9X http://t.co/IYT1En4lEt,283535446,Ah Jeong. Kim,1303048146000.0,"★맞팔은 멘션으로 요청 날려주세요!!★ 여자배우, 무용수, 퍼포머, 문화예술교육가",462,llp,KOR,actress_jenny,121,126.921578,37.549529,POINT (126.921578 37.549529),210.0,서교동,2018,Seogyo-dong,1114066
5677042,643281972484292608,1442205348000.0,#점심 #연남동 #맛집 #중식당 #향미 #우육탕면 @ 연남동 향미 https://t.co/Z7efLbpEF1,246253346,Hino,1296651708000.0,A&R director,20,llp,KOR,rockcoin,84,126.92505600000001,37.562932,POINT (126.925056 37.562932),214.0,연남동,2018,Yeonnam-dong,1114071
5677097,643387188441415680,1442230433000.0,#캐슬프라하 에서 기름기 잇가심 #헤페바이젠#그라낫 #홍대맛집#합정맛집#먹스타그램#맛스타그램#술그램 @ 캐슬프라하 https://t.co/nAmdDfl0uo,161196629,HEEJOON KIM,1277880052000.0,,2,llp,KOR,threemabak,3,126.920227,37.550465,POINT (126.920227 37.550465),210.0,서교동,2018,Seogyo-dong,1114066
5677249,643825163214192640,1442334855000.0,테일우동 @규자카야모토 #연남동 #소꼬리 #우동 #연남동맛집 #혼자노는거아님 @ 규자카야 모토 https://t.co/GM4Sa9Mxxn,164438078,'Billy' 한동훈,1278626321000.0,Donkey Taco 주인장 / Early Adopter / IT Specialist / INFINITI G37S / Speed Driving / 酒당 / May the force be with you,11072,llp,KOR,CaBoom911,12109,126.926124,37.563917,POINT (126.926124 37.563917),214.0,연남동,2018,Yeonnam-dong,1114071
5678178,644732262873964544,1442551124000.0,장어덮밥과 우동 @그제미야 #점심 #장어덮밥 #우동 #그제미야 #연남동 #연남동맛집 @ 그제미야 https://t.co/bH5D4d9bwd,164438078,'Billy' 한동훈,1278626321000.0,Donkey Taco 주인장 / Early Adopter / IT Specialist / INFINITI G37S / Speed Driving / 酒당 / May the force be with you,11073,llp,KOR,CaBoom911,12113,126.92031200000001,37.558974,POINT (126.920312 37.558974),214.0,연남동,2018,Yeonnam-dong,1114071
5683081,643076710976626692,1442156410000.0,"와주신 분들 오늘도 너무 고마워요.🌿🌿🌿
저희는 정리하고, 물주고, 청소하고, 이제 와인 마시면서 쉽니다. 한주 또 화이팅🙏
#vers #versflower #versgarden… https://t.co/uwwMpz4nvc",171506138,Jeff.S.Kim,1280240150000.0,VER'S,126,llp,KOR,YosiSoo,369,126.924003,37.563201,POINT (126.924003 37.563201),214.0,연남동,2018,Yeonnam-dong,1114071
5683614,641036429083152388,1441669969000.0,"돌문어찜. 사전예약. 
2015년 10월 오픈예정.
연남동 트루 키친 하우스에서
즐거움과 행복함을 느껴보세요~^^ #연남동맛집… https://t.co/vBG5tVOd1r",2456986350,True kim,1398106202000.0,트루 키친 하우스. 캠핑. CEO. PD. 이벤트. 축제.,552,llp,KOR,campinglink,1515,126.926899,37.56231,POINT (126.926899 37.56231),214.0,연남동,2018,Yeonnam-dong,1114071
5683988,644754508007014402,1442556428000.0,#낮술 #와인 #쇼비뇽블랑 #파스타 그녀와의 수다는 언제나 고맙다. 아 그래. '즐겁다'도 '맛있다'도 아닌 '고맙다' 💕 @ 연남동 프랑스포차 https://t.co/NN0uGXRMcH,152742996,디아나,1275852431000.0,"BetterLateThanNever / 경계없는취향.대책없는,기준없는고집.양자리B형.누구보다뜨겁고누구보다차가운. / 좋아하는음악을위해서라면어디든달린다 / 연애예찬론자 / 똑똑한소비를지향 / 그대를위해오늘도브라우니를굽는다 / 커피한잔이면충분 :) / 발레하는 Teacher,Writer /",770,llp,KOR,with_diana,992,126.924377,37.560111,POINT (126.924377 37.560111),210.0,서교동,2018,Seogyo-dong,1114066
5684130,644464622041477121,1442487314000.0,"#곱창 
#홍대맛집 
오랫만에 친구를 만나고 곱창을 먹겠다 @ 진서방 곱돌이네 https://t.co/JE3zQRy4Qe",177379761,消失勒,1281572000000.0,Who are you? Who am I,82,llp,KOR,xiaoshile,74,126.921122,37.550014000000004,POINT (126.921122 37.550014),210.0,서교동,2018,Seogyo-dong,1114066
5685424,640349884101591041,1441506284000.0,"어제 드디어
캐롤라인이 프랑스에서 보내 온 선물
#우드스탁 사장님께 잘 전해줬어...^^
와인 맛있게 드세요...^^

#oazzang #oasisguesthouse… https://t.co/sr958nIDEQ",49601519,Oazzang/철유/김경락,1245669935000.0,"Oasis guesthouse in Seoul, 
Certificate of Excellence by TripAdvisor, 
Super Host by Airbnb",259,llp,KOR,chulyou,8,126.928649,37.554499,POINT (126.928649 37.554499),210.0,서교동,2018,Seogyo-dong,1114066
5685679,643369685560504324,1442226260000.0,#이치류#양갈비#징기스칸#한라산#홍대맛집#합정맛집##찾기어려워 남은 갈비는 손잡이 끼워서 주신네요 이 #세심한 👍👍👍#먹스타그램#맛스타그램#술그램 @ 이치류 https://t.co/2CJNgCj9wg,161196629,HEEJOON KIM,1277880052000.0,,2,llp,KOR,threemabak,3,126.919097,37.550589,POINT (126.919097 37.550589),210.0,서교동,2018,Seogyo-dong,1114066
5685759,643372919444369409,1442227031000.0,"#이치류#징기스칸#한라산#홍대맛집#합정맛집##찾기어려워##먹스타그램#맛스타그램#술그램
이번엔 #양등심 추가 아 이거슨 아..... @ 이치류 https://t.co/K9IWWPvCP7",161196629,HEEJOON KIM,1277880052000.0,,2,llp,KOR,threemabak,3,126.919097,37.550589,POINT (126.919097 37.550589),210.0,서교동,2018,Seogyo-dong,1114066
5685873,647747675270574080,1443270055000.0,"#연남동맛집 #리틀타이완 #망고맥주 #미니언즈 #뽑기
맛있다 맛난다 살이 찐다ㅋㅋ @ 연남동 경의선숲길 https://t.co/dLvb08PB4X",184425706,이영광,1283092749000.0,배우 이영광입니다,89,llp,KOR,lyk2038,100,126.924314,37.560179999999995,POINT (126.924314 37.56018),210.0,서교동,2018,Seogyo-dong,1114066
5686249,645505975915560960,1442735592000.0,"Rosehip Ginger Fresca♥♥♥
#thebeastro #thebeastroseoul #더비이스트로 #fresca #맛있어 #맛스타그램 #먹스타그램 #홍대맛집 #꽃 @… https://t.co/ZlnDrPIapG",190015411,AddictionToFashion,1284326382000.0,"French student & part-time Blogger, ELF. Love music, fashion, London, Korea, a good cup of tea, and her sister @Sun_nim  http://kstyleatf.blogspot.com",402,llp,KOR,AngieATFblog,673,126.923569,37.552591,POINT (126.923569 37.552591),210.0,서교동,2018,Seogyo-dong,1114066
5687297,641093069287387136,1441683473000.0,"#Repost donut_guys 
'도넛가이즈'는 포장이 진리😁

#마약도넛 #도넛가이즈 #미국도나스 #홍대맛집 #홍대디저트 #donut #seoul #먹스타그램… https://t.co/bpo1OVP9gc",92247630,Kyungsoo Han,1259060782000.0,"music, sports, mystery, column, travel, politics, 모든 새로운것들, Bueoker 그리고 요리에 미친남자. 60살되면 농장주인 겸 오너쉐프해야지.",523,llp,KOR,hanjo33,285,126.92700400000001,37.554952,POINT (126.927004 37.554952),210.0,서교동,2018,Seogyo-dong,1114066
5688140,638993225353662464,1441182831000.0,"#아모스 녹차실감 샴푸액 

#요리사 #토니오 #토니오레서피 #우리동네맛집 #우동맛 #토니가만난사람  미슐렝가이드말고 #믿을랭가이드 #맛집 #요리가즘 #친구 #데일리… https://t.co/SpwZogli35",151745979,토니오,1275624928000.0,여러분이 바로 믿을랭가이더입니다.우리동네 미슐랭가이드 토니오의믿을랭가이드맛집사진올릴땐  #믿을랭가이드 #믿을랭가이더 #ㅇㅇㅇ  요렇게 올려주세요cheftonyoh ➡️tag ➡️ i'll go맛보러갑니다 follw me,933,llp,KOR,cheftonyo,86,126.923239,37.555059,POINT (126.923239 37.555059),210.0,서교동,2018,Seogyo-dong,1114066
5688977,645899112030830593,1442829323000.0,"#먹방 #먹스타그램 #홍대 

Yesterday.

#몸짱쭈꾸미 이렇게 싸서 먹으라고 직원이 알려준거 ㅋㅋㅋ #맛나요맛나😆 

#얻어걸린맛집 #홍대맛집 
#foodfighter… https://t.co/pvB2IPcxHT",292078642,마룬5내한 또 가고픈 미혀뉘✌️,1304389035000.0,"이승기 팬클럽 아이렌 3기, 4기,5기,6기 / MAROON 5 fanclub S.I.N. (since Apr 2,2015) / 공식 BOICE / EpikHigh ♥/ 콘서트, 뮤지컬, 연극,영화,드라마 보기를 좋아하는 20대임돠!",395,llp,KOR,Airenme1112,419,126.925367,37.556739,POINT (126.925367 37.556739),210.0,서교동,2018,Seogyo-dong,1114066
5690115,648835762000162816,1443529475000.0,"5월 한강난지도 그린페스티벌 행사중
상큼한데...ㅎㅎ

#트루키친하우스
#연남동트루키친하우스
#연남동카페
#연남동맛집 
#연남동 @… https://t.co/B9sVl0E31Q",2456986350,True kim,1398106202000.0,트루 키친 하우스. 캠핑. CEO. PD. 이벤트. 축제.,555,llp,KOR,campinglink,1513,126.92689872,37.56228993,POINT (126.92689872 37.56228993),214.0,연남동,2018,Yeonnam-dong,1114071
5690274,657398884822622208,1445571082000.0,"#홍대맛집 #신촌부대찌개 
절묘하게 국자를 이용했다.^^
#7000원 

주인 아저씨에게 무슨 말을 해도~~
""예~~~~~""
라고 큰 소리로 대답하신다. @ 홍대 신촌부대찌개 https://t.co/36pnc5VIpx",62516644,이병정,1249306834000.0,미디어사역자 / 온맘닷컴 / 교회 홈페이지 / 교회 어플 / 교회 팟캐스트,8674,llp,KOR,BoshowW,9358,126.92479315,37.55649081,POINT (126.92479315 37.55649081),210.0,서교동,2018,Seogyo-dong,1114066
5692100,652082333156118528,1444303517000.0,오랜만에 타이 음식 먹으니 갈증이 해소되는 느낌!!! 여행온거 같다😂 #thaifood #birthday #noodles #연남동맛집 @ Tuktuknoodlethai https://t.co/weFywFpngO,152542948,Bina Kim,1275805747000.0,UX Designer,26,llp,KOR,Bina1009,153,126.92718978,37.56217223,POINT (126.92718978 37.56217223),214.0,연남동,2018,Yeonnam-dong,1114071
5695807,652459373503995905,1444393411000.0,오....와인! 친구놈이 쐇음!! http://t.co/DQk81OEXva,113235978,T Ö M M Y J Ö E,1265861130000.0,"Singer-Songwriter,80's,90's,Heavenist,Founding Drummer of THE BREEZE,Tommy Lee is my hero.",236,llp,KOR,MrT0MMYJ0E,161,126.91868600000001,37.549395000000004,POINT (126.918686 37.549395),210.0,서교동,2018,Seogyo-dong,1114066
5695835,656675288705859584,1445398563000.0,#홍대맛집 #혼가츠 #생등심돈까스 #별점4점 #7000원 양이 많군요.^^ @ 홍대 혼가츠 https://t.co/1xFWTV7wAk,62516644,이병정,1249306834000.0,미디어사역자 / 온맘닷컴 / 교회 홈페이지 / 교회 어플 / 교회 팟캐스트,8675,llp,KOR,BoshowW,9359,126.92191259,37.55260820000001,POINT (126.92191259 37.55260820000001),210.0,서교동,2018,Seogyo-dong,1114066
5696040,651257883120771072,1444106953000.0,"기본이 잘되어있구나, 너!
.
.
기본안주 #카나페
#연남동 #맛집 #바모스… https://t.co/rOjT9WjKob",43523361,Tony Jeon,1243687799000.0,서른5 #lgtwins 무적엘지 Instagram #토니네사진관 70D + 삼식이 + 토키나 116,1799,llp,KOR,cutebear81,197,126.92644129,37.56247428,POINT (126.92644129 37.56247428),214.0,연남동,2018,Yeonnam-dong,1114071
5696059,651259648444624897,1444107374000.0,"#맥주 는 생맥.
.
.
#연남동 #맛집 #바모스… https://t.co/KJadJwAjSC",43523361,Tony Jeon,1243687799000.0,서른5 #lgtwins 무적엘지 Instagram #토니네사진관 70D + 삼식이 + 토키나 116,1799,llp,KOR,cutebear81,197,126.92644129,37.56247428,POINT (126.92644129 37.56247428),214.0,연남동,2018,Yeonnam-dong,1114071
5696935,652725635249369088,1444456893000.0,부대찌개 &amp; 탕수만두 @놀부부대찌개 #부대찌개 #만두 #점심 #놀부부대찌개 #맛집아님 @ 놀부부대찌개 https://t.co/sQlVDlAa8z,164438078,'Billy' 한동훈,1278626321000.0,Donkey Taco 주인장 / Early Adopter / IT Specialist / INFINITI G37S / Speed Driving / 酒당 / May the force be with you,11086,llp,KOR,CaBoom911,12131,126.91335174,37.55118346,POINT (126.91335174 37.55118346),210.0,서교동,2018,Seogyo-dong,1114066
5699165,651208853493645314,1444095264000.0,"다 날 외면하는데
너만은 날 바라보고 있구나.
.
.
#고마워
#기네스
#GUINESS
#연남동 #맛집 #바모스… https://t.co/kElqtUHRQI",43523361,Tony Jeon,1243687799000.0,서른5 #lgtwins 무적엘지 Instagram #토니네사진관 70D + 삼식이 + 토키나 116,1799,llp,KOR,cutebear81,197,126.92644129,37.56247428,POINT (126.92644129 37.56247428),214.0,연남동,2018,Yeonnam-dong,1114071
5699676,649797303465848833,1443758724000.0,어제부터 먹고 싶었던 #김치볶음밥 드뎌먹다 #홍대 #국시집 #회사 홍대였을 때 종종 들렸던 #맛집 #여기가딱내스타일 @ 홍대어딘가 https://t.co/GLDX7qLtJr,93316777,윤선현,1259465727000.0,정리 컨설턴트 | (주)베리굿정리컨설팅 대표 1544-6328 | 하루 15분 정리의 힘/관계 정리가 힘이다 저자 | ceo@verygoodlife.kr | 페이스북 @sunhyun.yoon | 정리력 카페 http://cafe.naver.com/2010ceo,30239,llp,KOR,verygoodceo,28845,126.92323877,37.55505879,POINT (126.92323877 37.55505879),210.0,서교동,2018,Seogyo-dong,1114066
5700748,657216988859772933,1445527715000.0,달려라 노혁진!! #293편성 2993호 전동차 안에서 레드벨벳 와인 컬러로 염색한 혁진이의 카리스마는 빛을 발하고 있습니다. @ 슝슝 달리는 2호선 지하철 안에서 https://t.co/1MxVaBOI2K,258836756,노혁진 RO Hyeok-jin,1298909872000.0,"안녕하십니까? 노혁진님의 트위터는 한국비알티자동차님의 트위터로 여러분들과 함께하고 있습니다. 매일매일 여러분의 꿈과 희망을 나르겠습니다. 여러분들의 많은 관심 부탁드리며, 여러분들의 많은 사랑 부탁드립니다. 언제나 최선을 다하는 트위터의 강심장이 되겠습니다.",379,llp,KOR,brtKOREA,1951,126.92403714,37.55713516,POINT (126.92403714 37.55713516),210.0,서교동,2018,Seogyo-dong,1114066
5703352,651773200326635521,1444229814000.0,"#연남동맛집 #연남회관 #회장님세트

39800원 #핵맛 #핵존맛 #개존맛

#먹스타그램 #맛스타그램 #먹방 #먹방투어 #스테이크 #홍대맛집 #스테이크맛집 #맛집 #멋집 #투어… https://t.co/QqIZfimJgh",518468242,각사마(김현우),1331211481000.0,sns를 통해 서로 힘이 될수 있는 그런 세상을 만들어보아요^^,7809,llp,KOR,01023882135,8475,126.92503214,37.5628684,POINT (126.92503214 37.5628684),214.0,연남동,2018,Yeonnam-dong,1114071
